"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-06","5.8",",W","195","W","158",",W","5",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","4",",W","38",",W,12,","0",",,W,30,+","0.0",",,W,30,+","0.65",",,W,01,","92",",W,24,","6600","W","43",",W","1.14",",,,W","0.0",",,,W","68.8",",W","82.1",",,,W","55.6",",,,W","80",",W","80",",W","28.0",",W","35",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-07","4.5",",W","425","W","229",",W","11",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","4",",W","52",",W,18,","0",",,W,31,+","0.0",",T,W,22,","1.68",",,W,12,","92",",W,03,","0","W","0",",W","6.22",",,,W","0.0",",T,,W","72.4",",W","83.6",",,,W","61.1",",,,W","340",",W","340",",W","38.0",",W","58",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-08","6.0",",W","622","W","197",",W","4",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","3",",W","44",",W,31,","0",",,W,31,+","0.0",",,W,31,+","1.99",",,W,14,","96",",W,23,","15","W","14",",W","2.42",",,,W","0.0",",,,W","70.9",",W","81.5",",,,W","60.3",",,,W","10",",W","350",",W","29.1",",W","44",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-09","6.7",",W","727","W","105",",W","13",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","23",",W","2",",W","42",",W,14,","0",",,W,30,+","0.0",",,W,30,+","0.83",",,W,26,+","94",",W,03,","76","W","61",",W","2.92",",,,W","0.0",",,,W","66.5",",W","76.2",",,,W","56.7",",,,W","170",",W","100",",W","21.9",",W","33",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-10","6.9",",W","752","W","25",",W","8",",W","6",",W","0",",W","0",",W","0",",W","4",",W","0",",W","6",",W","0",",W","26",",W,30,","0",",,W,31,+","0.1",",,W,31,","0.83",",,W,13,","85",",W,01,","517","W","442",",W","2.70",",,,W","0.1",",,,W","51.5",",W","60.2",",,,W","42.9",",,,W","100",",W","100",",W","25.1",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-11","6.7",",W","752","W","0",",W","4",",W","3",",W","5",",W","1",",W","0",",W","21",",W","5",",W","0",",W","0",",W","9",",W,28,","2",",,W,27,","2.2",",,W,26,","0.43",",,W,08,","67",",W,06,","1330","W","812",",W","1.04",",,,W","2.5",",,,W","37.9",",W","47.7",",,,W","28.1",",,,W","200",",W","220",",W","21.9",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-12","6.7",",W","752","W","0",",W","10",",W","5",",W","3",",W","2",",W","0",",W","25",",W","3",",W","0",",W","0",",W","11",",W,19,","1",",,W,29,+","2.3",",,W,28,","0.46",",,W,28,","55",",W,08,","2265","W","936",",W","1.67",",,,W","5.0",",,,W","34.8",",W","40.7",",,,W","28.9",",,,W","330",",W","310",",W","23.9",",W","39",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-01","6.7",",W","0","W","0",",W","12",",W","6",",W","29",",W","7",",W","7",",W","27",",W","16",",W","0",",W","0",",W","-11",",W,15,","12",",,W,14,+","8.6",",,W,12,","0.53",",,W,12,","40",",W,31,+","3567","W","1302",",W","2.00",",,,W","22.8",",,,W","23.0",",W","27.5",",,,W","18.5",",,,W","50",",W","50",",W","29.1",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-02","6.9",",W","0","W","0",",W","4",",W","1",",W","5",",W","1",",W","0",",W","25",",W","2",",W","1",",W","0",",W","9",",W,24,+","2",",,W,15,+","1.6",",,W,15,","0.54",",,W,15,","70",",W,27,","4469","W","902",",W","0.65",",,,W","2.4",",,,W","33.9",",W","44.7",",,,W","23.1",",,,W","190",",W","170",",W","29.1",",W","48",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-03","8.9",",W","0","W","0",",W","12",",W","8",",W","2",",W","2",",W","0",",W","23",",W","0",",W","1",",W","0",",W","17",",W,23,","3",",,W,22,","2.6",",,W,22,","0.99",",,W,14,","73",",W,03,","5258","W","789",",W","3.91",",,,W","4.4",",,,W","39.6",",W","49.5",",,,W","29.6",",,,W","170",",W","160",",W","38.0",",W","51",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-04","8.9",",W","6","W","6",",W","11",",W","7",",W","2",",W","2",",W","0",",W","7",",W","0",",W","6",",W","0",",W","27",",W,06,","4",",,W,03,","4.1",",,W,02,","1.31",",,W,02,","82",",W,14,","5743","W","485",",W","3.70",",,,W","6.1",",,,W","49.0",",W","59.1",",,,W","38.9",",,,W","110",",W","110",",W","32.0",",W","43",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-05","6.7",",W","22","W","16",",W","11",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","23",",W","0",",W","42",",W,06,+","0",",,W,31,+","0.0",",,W,31,+","2.25",",,W,24,","87",",W,18,","5856","W","113",",W","5.52",",,,W","0.0",",,,W","61.9",",W","73.6",",,,W","50.1",",,,W","220",",W","220",",W","42.9",",W","62",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-06","7.4",",W","202","W","180",",W","14",",W","12",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","4",",W","48",",W,11,","0",",,W,30,+","0.0",",T,W,22,","1.90",",,W,22,","92",",W,18,+","5873","W","17",",W","8.81",",,,W","0.0",",T,,W","70.4",",W","80.2",",,,W","60.6",",,,W","190",",W","340",",W","28.0",",W","45",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-07","4.7",",W","425","W","223",",W","10",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","1",",W","52",",W,01,","0",",,W,31,+","0.0",",,W,31,+","3.30",",,W,14,","92",",W,31,","1","W","1",",W","8.40",",,,W","0.0",",,,W","72.1",",W","82.0",",,,W","62.2",",,,W","290",",W","270",",W","33.1",",W","49",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-08","5.6",",W","619","W","193",",W","8",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","3",",W","49",",W,21,","0",",,W,31,+","0.0",",,W,31,+","0.84",",,W,30,","94",",W,26,","13","W","12",",W","2.92",",,,W","0.0",",,,W","70.9",",W","81.0",",,,W","60.7",",,,W","100",",W","100",",W","36.9",",W","53",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-09","5.4",",W","697","W","79",",W","6",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","0",",W","42",",W,07,","0",",,W,30,+","0.0",",,W,30,+","3.97",",,W,22,","89",",W,15,","66","W","52",",W","5.16",",,,W","0.0",",,,W","65.9",",W","79.0",",,,W","52.7",",,,W","170",",W","200",",W","25.1",",W","32",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-10","7.2",",W","712","W","15",",W","6",",W","4",",W","0",",W","0",",W","0",",W","2",",W","0",",W","11",",W","0",",W","29",",W,16,","0",",,W,31,+","0.0",",,W,31,+","2.21",",,W,30,","82",",W,29,+","389","W","323",",W","2.83",",,,W","0.0",",,,W","55.1",",W","67.5",",,,W","42.6",",,,W","250",",W","240",",W","28.0",",W","45",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-11","7.6",",W","712","W","0",",W","13",",W","7",",W","1",",W","1",",W","0",",W","13",",W","3",",W","0",",W","0",",W","13",",W,30,","1",",,W,21,","1.9",",,W,21,","0.84",",,W,18,","66",",W,05,+","1085","W","696",",W","3.38",",,,W","2.6",",,,W","41.8",",W","49.1",",,,W","34.5",",,,W","200",",W","320",",W","25.9",",W","44",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2024-12","6.9",",W","712","W","0",",W","10",",W","4",",W","7",",W","1",",W","2",",W","27",",W","11",",W","0",",W","0",",W","-1",",W,13,+","5",",,W,20,","4.8",",,W,19,","0.51",",,W,27,","53",",W,08,","2256","W","1172",",W","1.21",",,,W","6.9",",,,W","27.2",",W","34.3",",,,W","20.1",",,,W","320",",W","300",",W","25.1",",W","47",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2025-01","7.8",",W","0",,"0",",W","3",",W","0",",W","3",",D","1",",D","5",",W","31",",W","22",",W","0",",W","0",",W","-13",",W,21,","1",",,D,25,+","1.3",",,D,22,","0.06",",,W,22,","57",",W,30,","3660",,"1404",",W","0.10",",,,W","1.9",",,,D","19.7",",W","28.5",",,,W","11.0",",,,W","20",",W","340",",W","25.1",",W","36",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2025-02","7.6",",W","0",,"0",",W","9",",W","3",",W","13",",W","2",",W","4",",W","27",",W","18",",W","0",",W","0",",W","-12",",W,18,","4",",,W,22,+","3.6",",,W,12,","0.26",",,W,12,","56",",W,28,","4855",,"1194",",W","0.72",",,,W","8.6",",,,W","22.4",",W","31.0",",,,W","13.7",",,,W","330",",W","310",",W","25.9",",W","48",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2025-03","9.2",",W","0",,"0",",W","11",",W","7",",W","1",",W","1",",W","0",",W","23",",W","1",",W","2",",W","0",",W","9",",W,02,","1",",,D,06,","1.2",",,W,05,","0.76",",,W,19,","78",",W,28,+","5636",,"782",",W","3.89",",,,W","2.2",",,,W","39.8",",W","51.0",",,,W","28.6",",,,W","180",",W","180",",W","35.1",",W","45",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2025-04","9.4",",W","2",,"2",",W","11",",W","4",",W","0",",W","0",",W","0",",W","9",",W","0",",W","4",",W","0",",W","17",",W,08,","0",",,W,30,+","0.0",",T,W,10,+","0.73",",,W,18,+","82",",W,28,","6184",,"548",",W","2.19",",,,W","0.0",",T,,W","46.8",",W","58.2",",,,W","35.3",",,,W","180",",W","200",",W","29.1",",W","43",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2025-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2014-01",,,,,,,"14","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"0.20","1,,N,11,",,,,,,,"1.01","1,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2014-02",,,,,,,"11","2,N","4","2,N",,,"2","2,N",,,,,,,,,,,,,,,"4.0","2,,N,18,","0.39","2,,N,18,",,,,,,,"1.31","2,,,N","9.4","2,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2014-04",,,,,,,"15","4,N","9","4,N",,,"0","5,N",,,,,,,,,,,,,,,"0.2","5,,N,15,+","2.24","4,,N,14,",,,,,,,"5.91","4,,,N","0.4","5,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2014-05",,,,,,,"11","3,N","5","3,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","1.33","3,,N,13,",,,,,,,"3.18",",a,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2014-06",,,,,,,"17","1,N","10","1,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","2.08","1,,N,02,",,,,,,,"9.08","1,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2014-07",,,,,,,"11",",N","5",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","1.81",",,N,01,",,,,,,,"3.09",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2014-09",,,,,,,"13",",N","8",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","1.59",",,N,04,",,,,,,,"3.37",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2014-10",,,,,,,"10","2,N","4","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.1","2,,N,31,","1.23","2,,N,14,",,,,,,,"2.50","2,,,N","0.1","2,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2014-11",,,,,,,"16",",N","4",",N",,,"1","4,N",,,,,,,,,,,,,,,"1.0","4,,N,16,","0.81",",,N,24,",,,,,,,"1.85",",,,N","1.1","4,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2014-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.17","2,a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2015-03",,,,,,,"6","1,N","3","1,N",,,"1","1,N",,,,,,,,,,,,,,,"4.0","1,,N,23,","0.43","1,,N,23,",,,,,,,"1.10","1,,,N","5.4","1,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2015-04",,,,,,,"12","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"0.96","2,,N,08,",,,,,,,"3.95","2,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2015-05",,,,,,,"17","3,N","12","3,N",,,,,,,,,,,,,,,,,,,,,"0.95","3,,N,25,",,,,,,,"4.07","3,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2015-06",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"1.97",",,N,12,",,,,,,,"4.40",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2015-07",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.22",",,N,29,",,,,,,,"4.43",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2015-08",,,,,,,"10",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"2.01",",,N,29,",,,,,,,"4.74",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2015-09",,,,,,,"7","5,N","5","5,N",,,,,,,,,,,,,,,,,,,,,"1.57","5,,N,29,",,,,,,,"6.65","2,a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2015-10",,,,,,,"6",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"1.48",",,N,28,",,,,,,,"2.64",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2015-11",,,,,,,"11",",N","7",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,T,N,20,","1.59",",,N,18,",,,,,,,"5.60",",,,N","0.0","3,T,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2015-12",,,,,,,"15",",N","6",",N",,,"1","4,N",,,,,,,,,,,,,,,"5.8","4,,N,29,","1.72",",,N,14,",,,,,,,"4.54",",,,N","6.4","4,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2016-02",,,,,,,"9",",N","2",",N",,,"1","2,N",,,,,,,,,,,,,,,"1.5","2,,N,15,","0.42",",,N,03,",,,,,,,"0.76",",,,N","2.7","2,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2016-03",,,,,,,"15",",N","9",",N",,,"2","2,N",,,,,,,,,,,,,,,"1.8","2,,N,02,","1.57",",,N,16,",,,,,,,"4.37",",,,N","3.7","2,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2016-05",,,,,,,"14","2,N","9","2,N",,,,,,,,,,,,,,,,,,,,,"0.74","2,,N,10,",,,,,,,"3.16","2,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2016-06",,,,,,,"10","2,N","4","2,N",,,,,,,,,,,,,,,,,,,,,"1.96","2,,N,26,",,,,,,,"4.98",",a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2016-08",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"1.36",",,N,05,",,,,,,,"5.87",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2016-09",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"1.32",",,N,20,",,,,,,,"5.67",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2016-10",,,,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.78",",,N,26,",,,,,,,"4.44",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2016-11",,,,,,,"6","3,N","5","3,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,T,N,19,","0.98","3,,N,28,",,,,,,,"2.45",",a,,N","0.0","5,T,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2016-12",,,,,,,"11",",N","7",",N",,,"5","4,N",,,,,,,,,,,,,,,"4.5","4,,N,11,","0.50",",,N,26,",,,,,,,"2.27",",,,N","14.4","4,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2017-01",,,,,,,"14",",N","7",",N","15","4,N","2","2,N",,,,,,,,,,,,,"4","4,,N,26,","3.5","2,,N,26,","0.66",",,N,17,",,,,,,,"3.19",",,,N","6.6","2,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2017-03",,,,,,,"14","2,N","8","2,N",,,"2","2,N",,,,,,,,,,,,,,,"2.7","2,,N,13,","0.54","2,,N,30,",,,,,,,"2.46","2,,,N","4.1","2,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2017-04",,,,,,,"16",",N","12",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","0.90",",,N,27,",,,,,,,"4.28",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2017-05",,,,,,,"16","4,N","11","4,N",,,,,,,,,,,,,,,,,,,,,"0.67","4,,N,01,",,,,,,,"3.87",",a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2017-06",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"2.22",",,N,17,",,,,,,,"7.23",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2017-07",,,,,,,"11",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"3.72",",,N,10,",,,,,,,"11.21",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2017-09",,,,,,,"6","3,N","1","3,N",,,,,,,,,,,,,,,,,,,,,"0.38","3,,N,21,",,,,,,,"0.54","3,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2017-10",,,,,,,"16","1,N","9","1,N",,,,,,,,,,,,,,,,,,,,,"0.80","1,,N,11,",,,,,,,"4.23","1,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2017-11",,,,,,,"10",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.22",",,N,04,",,,,,,,"0.89",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2017-12",,,,,,,"9",",N","2",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.9","3,,N,25,","0.51",",,N,05,",,,,,,,"0.97",",,,N","2.0","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2018-01",,,,,,,"10",",N","4",",N","17","1,N","3",",N",,,,,,,,,,,,,"4","1,,N,16,","2.8",",,N,15,","0.86",",,N,22,",,,,,,,"1.91",",,,N","6.3",",,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2018-02",,,,,,,"13",",N","8",",N","17",",N","3",",N",,,,,,,,,,,,,"8",",,N,09,","4.1",",,N,09,","0.93",",,N,20,",,,,,,,"2.95",",,,N","12.4",",,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2018-03",,,,,,,"4","2,N","2","2,N","6","4,N","1","2,N",,,,,,,,,,,,,"5","4,,N,06,","4.9","2,,N,06,","0.48","2,,N,06,",,,,,,,"1.05","2,,,N","5.5","2,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2018-05",,,,,,,"14","4,N","11","4,N",,,,,,,,,,,,,,,,,,,,,"1.47","4,,N,04,",,,,,,,"10.02","1,a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2018-06",,,,,,,"15",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"3.76",",,N,16,",,,,,,,"10.62",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2018-07",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.64",",,N,14,",,,,,,,"3.56",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2018-09",,,,,,,"9","4,N","7","4,N",,,,,,,,,,,,,,,,,,,,,"0.84","4,,N,06,",,,,,,,"3.56","4,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2018-10",,,,,,,"17",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.61",",,N,02,",,,,,,,"6.15",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2018-11",,,,,,,"7","4,N","0","4,N",,,,,,,,,,,,,,,,,,,,,"0.09","4,,N,29,+",,,,,,,"1.82",",a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2018-12",,,,,,,"9",",N","3",",N","0","5,N","0","1,N",,,,,,,,,,,,,"1","5,,N,30,+","0.5","1,,N,29,+","0.78",",,N,02,",,,,,,,"2.00",",,,N","1.3","1,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-01",,,,,,,"11",",N","7",",N","17","3,N","5","1,N",,,,,,,,,,,,,"12","3,,N,29,","5.5","1,,N,19,","0.69",",,N,08,",,,,,,,"3.46",",,,N","19.5","1,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-02",,,,,,,"18",",N","10",",N","28",",N","8","3,N",,,,,,,,,,,,,"12",",,N,21,+","5.0","3,,N,12,","0.85",",,N,24,",,,,,,,"3.48",",,,N","19.7","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-03",,,,,,,"5","5,N","4","5,N",,,,,,,,,,,,,,,,,,,,,"0.62","5,,N,10,",,,,,,,"1.22",",a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-04",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"0.95",",,N,23,",,,,,,,"3.43",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-05",,,,,,,"18",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"1.42",",,N,25,",,,,,,,"6.06",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-06",,,,,,,"13","4,N","10","4,N",,,,,,,,,,,,,,,,,,,,,"0.71","4,,N,29,",,,,,,,"4.08",",a,,N",,,,,,,,,,,,,,,,
